AppID,Game Name,Release Date,Price ($),Action,Adventure,Casual,Early Access,Free To Play,Gore,Indie,Massively Multiplayer,Nudity,RPG,Racing,Sexual Content,Simulation,Sports,Strategy,Violent,Developer_Alister Software,Developer_Choice of Games,Developer_Daedalic Entertainment,Developer_Easy game,Developer_Other,Developer_RewindApp,Developer_Ronimo Games,Developer_U-ROOM,Years Since Release,Original_Recommendations,Log_Recommendations,Standardized_Recommendations
819230,Gothicc Breaker,2018-03-28,0.025210084033613446,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0.3333333333333333,135,4.912654885736052,3.572032665188126e-05
1092000,Naked Story,2019-07-13,0.41176470588235287,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.2777777777777778,115,4.7535901911063645,1.4708369797833464e-05
2167220,The Bible,2022-11-14,0.07563025210084033,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.1111111111111111,663,6.498282149476434,0.0005904359875987431
1608450,Hellslave,2022-05-26,0.32773109243697474,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.1111111111111111,535,6.284134161070802,0.00045595946373283715
312720,Khet 2.0,2014-10-01,0.15966386554621848,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.5555555555555556,114,4.74493212836325,1.3657771955131079e-05
1297300,The Shore,2021-02-19,0.19327731092436973,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.16666666666666666,1488,7.305860032684009,0.0014571792078282146
80350,Blackwell Convergence,2012-01-13,0.07563025210084033,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.6666666666666666,460,6.133398042996649,0.00037716462553015793
454350,Days of War: Definitive Edition,2020-02-04,0.41176470588235287,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.2222222222222222,1365,7.2196420401307355,0.0013279556731758207
1999520,CATO: Buttered Cat,2024-09-05,0.15798319327731092,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,1157,7.05444965813294,0.0011094313218937236
219640,Chivalry: Medieval Warfare,2012-10-16,0.41176470588235287,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.6666666666666666,44920,10.712660670403343,0.04708674471207841
291010,The Hat Man: Shadow Ward,2016-06-10,0.15966386554621848,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.4444444444444444,2843,7.952966790923131,0.0028807392846899524
2455340,Together in Between,2024-09-02,0.1092436974789916,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,173,5.159055299214529,7.564304467457206e-05
355520,The Albino Hunter (Original),2015-03-11,0.07563025210084033,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.5,274,5.616771097666572,0.00018175342678751342
925950,Here Comes Niko!,2021-08-03,0.41176470588235287,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.16666666666666666,940,6.846943139585379,0.0008814515900273051
1644280,The Jewel of Monostructure,2021-11-17,0.09243697478991596,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.16666666666666666,104,4.653960350157523,3.1517935281071804e-06
456750,The Room Three,2018-11-13,0.09243697478991596,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.3333333333333333,10989,9.304741047397666,0.01143890931134362
1907380,Arcane Vale,2022-12-16,0.19327731092436973,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.1111111111111111,129,4.867534450455582,2.9416739595666927e-05
1771980,The Operator,2024-07-22,0.19159663865546217,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0.0,3840,8.253488028345904,0.003928185333864235
712190,Genesis Alpha One Deluxe Edition,2020-02-25,0.05882352941176471,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0.2222222222222222,1427,7.2640301428995295,0.001393092739423369
851730,Sandmade,2018-05-16,0.008403361344537815,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.3333333333333333,194,5.272999558563747,9.770559937132226e-05
863980,ORIX!,2018-05-29,0.008403361344537815,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.3333333333333333,108,4.6913478822291435,7.354184898916732e-06
1441180,Dofamine,2021-05-27,0.2436974789915966,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0.16666666666666666,141,4.955827057601261,4.2023913708095595e-05
255320,Edna & Harvey: The Breakout,2013-10-25,0.2436974789915966,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.611111111111111,1247,7.129297548929373,0.0012039851277369387
1220840,Retirement Simulator,2022-04-19,0.226890756302521,False,False,True,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,0.1111111111111111,3838,8.252967195000798,0.00392608413817883
1274570,DEVOUR,2021-01-28,0.15966386554621848,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.16666666666666666,61465,11.026239455390717,0.06446888601958944
2052040,Golden Lap,2024-09-26,0.2436974789915966,False,False,True,False,False,False,True,False,False,False,True,False,True,True,True,False,False,False,False,False,True,False,False,False,0.0,181,5.204006687076795,8.404782741619119e-05
2752530,Sect And Monsters,2024-01-24,0.07563025210084033,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0.0,129,4.867534450455582,2.9416739595666927e-05
1310330,Goodbye Volcano High,2023-08-29,0.32941176470588235,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.05555555555555555,1340,7.201170883281678,0.0013016907271082608
301200,Frederic: Evil Strikes Back,2014-05-23,0.12605042016806722,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.5555555555555556,585,6.373319789577012,0.0005084893558679566
1171820,Creme de la Creme,2019-11-27,0.12605042016806722,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.2777777777777778,114,4.74493212836325,1.3657771955131079e-05
218640,Lucius,2012-10-26,0.15966386554621848,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0.6666666666666666,7243,8.887928819003305,0.007503369792580468
896160,Evil Bank Manager,2018-12-07,0.09243697478991596,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,0.3333333333333333,1628,7.395721608602045,0.001604262905806549
1862660,garage:VAMP,2022-05-16,0.07563025210084033,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.1111111111111111,156,5.056245805348308,5.778288134863143e-05
91600,Sanctum,2011-04-15,0.15966386554621848,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.7222222222222222,1922,7.56164174558878,0.0019131386715610518
70420,Chantelise - A Tale of Two Sisters,2011-07-29,0.15966386554621848,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.7222222222222222,615,6.423246963533519,0.0005400072911490284
1435790,Escape Simulator,2021-10-19,0.32773109243697474,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0.16666666666666666,13269,9.493261127326253,0.013834272392705068
