AppID,Game Name,Release Date,Price ($),Recommendations,Metacritic Score,Action,Adventure,Casual,Early Access,Free To Play,Gore,Indie,Massively Multiplayer,Nudity,RPG,Racing,Sexual Content,Simulation,Sports,Strategy,Violent,Developer_Alister Software,Developer_BanzaiProject,Developer_Choice of Games,Developer_Daedalic Entertainment,Developer_Easy game,Developer_Other,Developer_RewindApp,Developer_Ronimo Games,Developer_U-ROOM
263860,SPACECOM,2014-09-17,0.15966386554621848,0,0.4750000000000001,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
915230,Zombie Rollerz: Pinball Heroes,2022-03-02,0.2436974789915966,0,0.7,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1331910,Morkredd,2020-12-10,0.32773109243697474,0,0.7,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1554260,Knightly Passions,2024-04-26,0.19327731092436973,0,0.7,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1379970,Solar System VR,2020-09-05,0.05882352941176471,0,0.7,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2761510,Handsome Me with 100 Girlfriends!,2024-04-11,0.15966386554621848,0,0.7,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
63500,Swords and Soldiers HD,2010-12-02,0.09243697478991596,0,0.7,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
263360,3089 -- Futuristic Action RPG,2014-01-10,0.1092436974789916,0,0.7,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1210610,Lithium City,2020-06-15,0.12605042016806722,0,0.7,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
251830,Stick it to The Man!,2013-12-13,0.12605042016806722,0,0.8500000000000001,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2696320,Thought Experiment Simulator,2024-07-22,0.07563025210084033,0,0.7,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
851180,Blood Harvest 3,2018-06-05,0.32773109243697474,0,0.7,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1128000,Cube World,2019-09-30,0.32773109243697474,0,0.7,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1279260,Lelie Navigation!,2021-12-03,0.2436974789915966,0,0.7,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
4000,Garry's Mod,2006-11-29,0.15966386554621848,1,0.7,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1097370,Paladin Lias,2020-07-21,0.09243697478991596,0,0.7,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1465070,Legendary Tales,2024-02-08,0.9159663865546219,0,0.7,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1240480,-The Sacrificial Girl of the Fantasy 3 Kingdoms-,2022-02-24,0.0722689075630252,0,0.7,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2190220,Touhou Danmaku Kagura Phantasia Lost,2024-02-07,0.49579831932773105,0,0.7,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2659960,Let's Go! My Harem Farm,2024-06-21,0.2436974789915966,0,0.7,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1457320,Techtonica,2023-07-18,0.49579831932773105,0,0.7,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
427240,Cosmic Trip,2017-05-24,0.32773109243697474,0,0.7,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
889480,Virtual Virtual Reality,2018-09-07,0.2436974789915966,0,0.7,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2844700,Doki Doki AI Interrogation,2024-05-24,0.05042016806722689,0,0.7,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
710780,Sky Jump,2017-09-23,0.008403361344537815,0,0.7,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
950700,VICCP,2019-06-20,0.07563025210084033,0,0.7,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
352430,Farlight Explorers,2019-02-01,0.15966386554621848,0,0.7,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
280720,Imagine Earth,2021-05-25,0.41176470588235287,0,0.7250000000000001,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
1521970,Goblin Stone,2024-03-12,0.41176470588235287,0,0.575,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2168260,Forgotten Seas,2024-06-07,0.3067226890756302,0,0.7,True,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1276810,The Outbound Ghost,2022-09-20,0.32773109243697474,0,0.7,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1331550,Big Ambitions,2023-03-10,0.3781512605042016,0,0.7,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1145340,Rogue State Revolution,2021-03-18,0.2436974789915966,0,0.7,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
2621420,The Elision Effect,2024-05-31,0.04201680672268908,0,0.7,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1201550,Mad Experiments: Escape Room,2020-04-16,0.2436974789915966,0,0.7,False,True,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
1537080,Return,2023-05-29,0.26050420168067223,0,0.7,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
400510,The Final Take,2016-06-16,0.025210084033613446,0,0.7,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1140170,Arietta of Spirits,2021-08-20,0.2436974789915966,0,0.7,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
941460,Death Trash,2021-08-05,0.32773109243697474,0,0.7,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1267310,[Chilla's Art] Onryo | 怨霊,2020-04-24,0.07563025210084033,0,0.7,True,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1348300,大千世界,2020-07-17,0.05882352941176471,0,0.7,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2307220,TSUNDERE MILFIN,2023-05-17,0.05882352941176471,0,0.7,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1853830,A Shot in the Dark,2023-12-14,0.15966386554621848,0,0.7,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
929010,Swag and Sorcery,2019-05-09,0.21008403361344538,0,0.050000000000000044,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
284460,DeadCore,2014-10-17,0.15966386554621848,0,0.7250000000000001,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1227280,Despot's Game: Dystopian Battle Simulator,2022-09-29,0.32773109243697474,0,0.7,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
270450,Robot Roller-Derby Disco Dodgeball,2015-02-19,0.025210084033613446,0,0.7,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
1878740,Five Nights At Floppa,2022-02-17,0.04201680672268908,0,0.7,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2244130,Ratopia,2023-11-05,0.32773109243697474,0,0.7,False,True,True,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
2620500,imomushi,2023-10-26,0.025210084033613446,0,0.7,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
339910,Uncraft World,2015-09-25,0.15966386554621848,0,0.7,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1316390,Thermo Sudoku,2020-05-25,0.07563025210084033,0,0.7,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2076260,Slaughter Horse 2,2022-12-05,0.09243697478991596,0,0.7,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
350070,Environmental Station Alpha,2015-04-22,0.12605042016806722,0,0.7,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1551530,Pray Game,2023-09-22,0.41176470588235287,0,0.7,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2277320,Necrosmith 2,2024-03-27,0.05882352941176471,0,0.7,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
461520,Grizzly Valley,2016-04-23,0.07563025210084033,0,0.7,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1684400,Best Month Ever!,2022-05-05,0.32773109243697474,0,0.7,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
449730,Ahnayro: The Dream World,2016-12-01,0.07563025210084033,0,0.7,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1504340,CrushBorgs,2022-06-10,0.07563025210084033,0,0.7,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1243420,Sanguine Rose,2020-04-17,0.2436974789915966,0,0.7,False,True,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
220820,Zombie Driver HD,2012-10-17,0.15966386554621848,0,0.7,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2766860,MY DESTINY GIRLS,2024-03-28,0.15966386554621848,0,0.7,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
222140,Puddle,2012-11-09,0.12605042016806722,0,0.7,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
383330,Star Chronicles: Delta Quadrant,2015-07-07,0.025210084033613446,0,0.7,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
2336730,Dungeon Survivors,2024-02-23,0.07563025210084033,0,0.7,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
342560,Airships: Conquer the Skies,2018-08-16,0.41176470588235287,0,0.7,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
283680,Astebreed: Definitive Edition,2014-05-30,0.32773109243697474,0,0.9249999999999998,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1755350,BBQ Simulator: The Squad,2022-05-25,0.05882352941176471,0,0.7,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1323000,Space Court,2020-06-25,0.04201680672268908,0,0.7,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1937620,Tennis Manager 2022,2022-05-17,0.15966386554621848,0,0.7,False,False,False,False,False,False,True,False,False,False,True,False,True,True,True,False,False,False,False,False,False,True,False,False,False
1016920,Unrailed!,2020-09-23,0.32773109243697474,0,0.7,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1144030,Pesterquest,2019-09-04,0.19327731092436973,0,0.7,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
789950,INFERNIUM,2018-04-03,0.49579831932773105,0,0.7,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2644360,Kingsgrave,2024-04-17,0.15966386554621848,0,0.7,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1766790,100 hidden birds 2,2021-10-08,0.001680672268907564,0,0.7,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1057680,人间 The Lost We Lost,2019-04-30,0.05882352941176471,0,0.7,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1262460,Zompiercer,2020-04-03,0.32773109243697474,0,0.7,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
246090,Spacebase DF-9,2014-10-27,0.15966386554621848,0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
1955030,SCP: EVENT CLASSIFIED,2024-04-26,0.15966386554621848,0,0.7,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1835870,The Black Cat Magician,2022-01-21,0.05882352941176471,0,0.7,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1393320,Keyword: A Spider's Thread,2021-09-27,0.27731092436974786,0,0.7,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
954870,Astrox Imperium,2019-03-22,0.2436974789915966,0,0.7,True,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
215670,Home,2012-08-31,0.07563025210084033,0,0.5,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2689230,FURRY BACKROOMS,2024-03-25,0.04201680672268908,0,0.7,True,True,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1002430,Victory Road,2020-03-10,0.32773109243697474,0,0.7,True,False,False,True,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False
1052440,Croixleur Sigma - Deluxe Edition,2019-11-18,0.32773109243697474,0,0.7,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
302670,Call to Arms,2018-04-27,0.2436974789915966,0,0.7,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
2749770,Galaxy Burger,2024-08-23,0.19327731092436973,0,0.7,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1520270,Kyvir: Rebirth,2021-01-31,0.12605042016806722,0,0.7,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
431120,Tethered,2017-02-27,0.3109243697478991,0,0.7,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2093920,Dread Dawn,2024-09-30,0.32773109243697474,0,0.7,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2553050,Estate Agent Simulator,2023-11-13,0.26050420168067223,0,0.7,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1159690,Voidtrain,2023-05-09,0.49579831932773105,0,0.7,True,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
201290,Sins of a Solar Empire: Trinity®,2011-11-16,0.15966386554621848,0,0.9500000000000002,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
701160,Kingdom Two Crowns,2018-12-11,0.32773109243697474,0,0.7,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
1330470,F.I.S.T.: Forged In Shadow Torch,2021-10-02,0.1680672268907563,0,0.7999999999999998,True,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False
48000,LIMBO,2011-08-02,0.15966386554621848,0,0.9750000000000001,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
102600,Orcs Must Die!,2011-10-11,0.15966386554621848,0,0.8500000000000001,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1043340,No Time,2019-04-14,0.1764705882352941,0,0.7,True,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
226620,Desktop Dungeons,2023-04-18,0.2436974789915966,0,0.8250000000000002,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
819230,Gothicc Breaker,2018-03-28,0.025210084033613446,0,0.7,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
1092000,Naked Story,2019-07-13,0.41176470588235287,0,0.7,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2167220,The Bible,2022-11-14,0.07563025210084033,0,0.7,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1608450,Hellslave,2022-05-26,0.32773109243697474,0,0.7,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
312720,Khet 2.0,2014-10-01,0.15966386554621848,0,0.7,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1297300,The Shore,2021-02-19,0.19327731092436973,0,0.7,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
80350,Blackwell Convergence,2012-01-13,0.07563025210084033,0,0.7,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
454350,Days of War: Definitive Edition,2020-02-04,0.41176470588235287,0,0.2749999999999999,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1999520,CATO: Buttered Cat,2024-09-05,0.15798319327731092,0,0.7,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
219640,Chivalry: Medieval Warfare,2012-10-16,0.41176470588235287,0,0.75,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
291010,The Hat Man: Shadow Ward,2016-06-10,0.15966386554621848,0,0.7,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2455340,Together in Between,2024-09-02,0.1092436974789916,0,0.7,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
355520,The Albino Hunter (Original),2015-03-11,0.07563025210084033,0,0.7,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
925950,Here Comes Niko!,2021-08-03,0.41176470588235287,0,0.7,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1644280,The Jewel of Monostructure,2021-11-17,0.09243697478991596,0,0.7,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
456750,The Room Three,2018-11-13,0.09243697478991596,0,0.7,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1907380,Arcane Vale,2022-12-16,0.19327731092436973,0,0.7,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1771980,The Operator,2024-07-22,0.19159663865546217,0,0.7250000000000001,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
712190,Genesis Alpha One Deluxe Edition,2020-02-25,0.05882352941176471,0,0.44999999999999996,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
851730,Sandmade,2018-05-16,0.008403361344537815,0,0.7,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
863980,ORIX!,2018-05-29,0.008403361344537815,0,0.7,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1441180,Dofamine,2021-05-27,0.2436974789915966,0,0.7,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
255320,Edna & Harvey: The Breakout,2013-10-25,0.2436974789915966,0,0.7,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1220840,Retirement Simulator,2022-04-19,0.226890756302521,0,0.7,False,False,True,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
1274570,DEVOUR,2021-01-28,0.15966386554621848,0,0.7,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2052040,Golden Lap,2024-09-26,0.2436974789915966,0,0.75,False,False,True,False,False,False,True,False,False,False,True,False,True,True,True,False,False,False,False,False,False,True,False,False,False
2752530,Sect And Monsters,2024-01-24,0.07563025210084033,0,0.7,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1310330,Goodbye Volcano High,2023-08-29,0.32941176470588235,0,0.7,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
301200,Frederic: Evil Strikes Back,2014-05-23,0.12605042016806722,0,0.7,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1171820,Creme de la Creme,2019-11-27,0.12605042016806722,0,0.7,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
218640,Lucius,2012-10-26,0.15966386554621848,0,0.25,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
896160,Evil Bank Manager,2018-12-07,0.09243697478991596,0,0.7,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
1862660,garage:VAMP,2022-05-16,0.07563025210084033,0,0.7,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
91600,Sanctum,2011-04-15,0.15966386554621848,0,0.5249999999999999,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
70420,Chantelise - A Tale of Two Sisters,2011-07-29,0.15966386554621848,0,0.32499999999999996,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1435790,Escape Simulator,2021-10-19,0.32773109243697474,0,0.8250000000000002,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
